0,0,0,0,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,16,16,16,16,16,11,1,16,16,16,16,16,16,6,16,7,16,16,13,16,16,16,16,16,15,16,16,16,16,6,16,16,16,10,16,16,14,4,16,16,16,9,16,16,16,16,16,16,14,15,16,16,16,16,16,16,10,16,16,16,16,15,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,16,12,16,16,16,12,16,12,16,15,16,16,16,16,11,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,10,16,16,16,16,16,16,16,16,16
14,16,16,16,14,15,16,16,16,6,16,16,16,15,16,16,12,16,16,16,16,16,16,16,16,8,16,16,9,16,16,16,16,7,16,16,13,13,16,16,13,7,16,16,16,16,16,9,16,16,15,16,16,14,16,16,16,16,16,13,16,16,16,16
12,13,16,16,16,13,5,4,0,2,16,16,16,13,1,2,9,5,2,16,7,7,7,5,9,0,16,4,16,8,7,0,5,7,16,16,16,11,9,11,9,13,16,16,16,12,16,0,13,13,16,16,4,10,16,2,5,7,0,6,16,16,6,15
11,0,16,15,16,0,9,7,4,1,12,7,10,8,4,0,0,0,16,16,0,0,0,14,3,10,2,10,16,0,0,0,0,0,7,0,10,0,3,0,10,0,3,1,9,8,0,8,11,2,10,3,14,7,1,5,0,2,15,16,16,0,3,6
0,0,6,4,10,0,0,0,0,10,12,9,10,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,6,0,0,0,0,0,9,9,0,0,0
15,2,8,16,16,7,16,16,7,16,16,16,16,9,6,10,13,16,16,16,0,13,0,9,16,16,16,12,13,16,3,0,3,0,16,16,16,16,16,8,0,5,6,16,10,16,13,12,16,11,11,5,16,12,2,7,0,9,0,16,16,1,10,13
1,0,0,1,15,1,0,3,5,0,3,13,16,0,1,9,0,0,16,15,10,0,5,0,0,0,14,11,16,14,0,16,0,10,10,16,16,11,0,11,6,0,15,16,15,3,6,0,6,3,15,16,16,16,11,0,13,0,0,14,10,0,9,12
0,2,2,13,3,14,5,3,12,5,16,16,16,10,13,16,1,16,12,12,0,11,6,3,13,12,16,16,11,15,0,2,10,9,16,16,16,16,7,8,0,16,1,9,3,15,16,13,6,4,14,16,15,15,9,9,11,7,16,16,16,6,16,0
0,0,11,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
16,9,16,16,16,13,12,2,16,7,16,16,10,14,5,0,10,2,16,16,12,16,7,15,7,5,16,16,16,11,3,1,9,0,12,0,16,16,0,16,1,8,4,16,16,16,0,1,8,0,11,13,16,0,16,2,0,16,16,16,16,1,15,6
0,0,15,7,13,0,0,0,6,5,10,2,0,8,0,0,0,9,16,0,0,4,0,0,0,0,13,0,8,0,0,0,0,2,1,6,0,0,0,0,1,0,4,16,0,0,0,0,0,0,3,3,6,0,9,0,0,0,10,0,0,0,0,0
0,11,15,16,13,16,0,0,0,8,12,16,2,0,0,2,0,15,15,5,3,7,0,0,2,5,8,10,10,0,0,0,5,1,16,16,16,0,8,0,0,7,0,0,12,0,1,8,6,0,6,0,16,16,10,2,0,0,13,10,7,9,0,1
16,16,16,16,16,14,16,9,16,16,16,16,11,13,16,16,11,16,16,16,16,16,12,16,16,15,16,13,14,9,15,7,16,16,16,16,16,16,16,13,1,9,16,6,8,16,16,7,14,16,16,16,16,16,15,5,16,9,15,16,16,16,16,16
13,15,8,16,16,16,10,16,8,10,16,16,16,16,16,8,9,16,15,16,0,7,6,14,16,14,16,16,16,16,16,16,12,12,16,16,16,16,12,10,9,16,11,6,16,16,16,16,9,16,16,16,16,16,16,2,14,16,16,16,16,7,16,16
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,13,16,6,0,12,6,0,14,16,5,0,0,0,0,0,16,0,0,1,0,9,0,11,16,16,7,0,0,2,4,16,4,16,16,1,0,10,0,11,4,0,16,3,9,16,4,0,16,9,16,0,2,7,3,0,14,16,16,11,0,8
12,0,0,4,15,8,8,0,0,5,2,16,16,0,0,4,6,0,11,12,12,1,3,0,2,0,16,7,11,0,0,0,8,0,14,16,16,8,6,0,0,2,16,6,16,16,0,0,3,0,4,10,7,16,5,1,0,3,0,4,16,8,0,0
0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,5,0,6,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,6,0,0,0,0,0,1,0,1,0,0
0,0,0,1,8,7,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,11,8,2,0,0,0,0,0,0,13,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
3,15,16,16,16,16,6,0,6,16,16,16,16,10,10,16,5,10,12,15,3,1,13,9,16,8,16,13,16,13,5,6,8,1,16,13,16,12,16,15,6,14,16,16,16,16,15,9,6,11,5,16,9,16,16,14,14,16,6,14,16,16,16,10
0,6,0,6,0,0,15,6,4,0,0,2,0,1,0,0,6,14,16,0,0,6,0,0,10,9,8,0,0,0,3,0,3,12,15,16,16,4,0,1,0,9,16,1,0,9,16,6,12,10,16,0,1,12,16,2,0,0,6,4,13,15,10,7
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,11,16,16,16,12,16,16,6,16,14,16,16,16,16,15,4,13,16,16,16,16,16,16,13,14,13,8,16,8,16,16,9,11,16,16,16,16,16,16,6,16,14,16,16,16,16,8,16
0,0,0,10,11,0,0,0,0,2,0,1,0,0,15,0,9,0,8,4,0,0,4,4,0,8,6,8,10,0,4,0,0,14,15,13,0,0,0,0,4,0,16,0,0,3,11,0,0,3,0,1,1,1,2,0,0,3,1,11,16,10,16,5
16,16,16,16,16,16,16,15,16,16,16,16,16,14,16,16,12,16,16,16,16,16,16,16,15,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,0,7,0,6,0,0,4,0,0,5,13,0,0,3,0,0,3,16,0,0,0,6,3,0,2,12,0,7,0,0,0,0,15,0,3,13,3,9,0,0,0,2,0,0,12,11,0,0,0,9,0,16,3,0,7,0,2,3,14,5,0,0,0
0,0,0,0,16,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,6,2,5,0,6,0,5,0,0,5,4,3,6,0,0,0,0,0,0,10,10,5,0,0,0,0,6,3,0,0,0
