0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,2,0,7,3,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,11,16,11,8,3,8,0,16,10,12,0,8,2,0,0,16,7,4,12,9,0,0,1,16,16,16,0,0,9,13,8,16,16,16,16,9,2,0,4,16,8,16,3,16,5,6,0,16,12,16,3,7,1,0,4,6,16,16,16,2,0
0,0,2,9,14,0,6,7,0,0,5,10,12,0,0,0,0,3,16,12,2,0,0,0,0,0,8,2,0,3,0,0,0,0,11,5,3,5,0,11,11,0,16,15,16,8,7,0,4,3,10,11,8,7,7,0,0,0,0,2,6,6,3,0
0,5,0,10,3,2,0,0,0,0,4,13,6,0,0,5,0,0,3,16,0,0,0,0,8,0,9,0,7,0,0,0,0,0,8,10,1,0,0,0,0,0,16,3,16,7,0,0,0,0,8,16,2,0,0,0,0,0,0,4,5,13,4,0
4,16,10,16,6,5,16,16,16,11,16,16,16,9,16,7,16,5,16,14,16,15,9,16,8,16,16,16,0,13,2,9,11,16,16,14,16,16,13,10,15,16,16,16,16,16,16,16,16,14,16,16,16,16,9,16,16,15,13,16,16,16,16,9
11,16,14,16,16,0,16,16,16,16,16,16,16,16,16,16,12,16,16,16,16,16,16,7,16,16,16,16,16,16,8,16,16,16,16,16,16,16,15,16,16,16,13,16,16,16,16,16,16,16,16,16,16,16,13,16,16,16,16,16,16,16,14,12
0,7,5,16,7,7,3,1,0,0,0,2,0,6,0,0,0,0,0,6,0,0,0,0,0,5,8,4,1,2,5,0,0,0,1,0,13,12,0,0,0,3,0,1,0,12,0,0,0,0,0,0,0,8,0,0,0,0,5,0,9,11,0,0
9,16,11,10,16,16,12,12,14,3,15,15,4,6,9,16,8,16,16,6,7,13,15,16,0,15,16,16,14,12,5,13,13,16,15,16,16,16,10,16,13,13,16,16,13,7,16,12,13,12,16,16,16,16,13,14,16,16,16,16,16,9,13,15
16,16,16,16,16,16,7,16,0,11,14,16,16,10,0,10,7,6,16,15,4,0,11,14,5,0,16,11,3,2,16,0,4,16,15,16,16,16,7,10,13,13,16,15,16,16,8,15,1,6,8,12,10,16,16,9,7,16,16,16,16,16,0,16
