4,3,16,16,11,16,1,1,10,14,16,15,10,2,2,7,3,13,11,5,10,5,0,0,0,11,11,8,15,16,0,0,7,0,0,0,0,11,1,4,10,10,2,4,0,4,1,2,0,16,0,7,16,16,0,8,4,0,16,9,12,0,1,5
15,0,11,0,16,7,7,4,0,2,16,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,7,4,0,0,0,0,4,0,6,5,0,13,0,4,0,8,4,0,13,10,8,0,6,0,9,5,0,7,0,0,0,0,0,4,15,0,0,0
0,0,0,8,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
3,10,16,15,16,16,7,0,0,1,12,16,16,11,6,16,0,5,9,12,1,2,3,1,9,0,16,13,16,8,5,12,5,16,16,16,16,16,5,12,1,1,13,4,16,13,5,5,6,0,16,16,16,13,12,9,8,0,16,16,15,12,4,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,10,16,16,0,0,0,8,10,0,0,7,0,0,0,10,11,0,0,0,5,0,5,14,16,0,0,0,0,0,0,9,0,13,11,0,2,0,0,4,0,4,11,0,0,11,0,0,0,16,2,0,1,0,0,13,16,11,0,0,0
0,7,6,13,16,11,0,11,0,10,16,16,16,16,5,0,3,16,3,2,11,1,0,0,6,5,5,4,11,16,5,0,0,10,8,16,0,9,16,4,2,0,0,0,0,13,7,0,0,16,0,7,12,13,0,0,7,5,3,6,8,3,0,16
0,2,1,11,0,0,0,0,0,0,14,0,0,0,1,2,0,0,2,0,0,0,0,0,0,8,0,2,0,0,0,0,0,5,6,8,14,0,0,0,0,0,5,1,0,1,6,0,0,0,15,2,0,8,0,0,1,0,2,6,4,0,0,0
0,0,0,0,7,12,0,0,0,0,10,16,0,0,0,0,0,0,16,0,1,0,0,0,0,0,16,15,10,2,0,0,0,3,0,0,10,14,0,0,0,0,1,0,16,3,0,0,0,0,0,1,16,1,0,0,0,0,5,16,5,0,0,0
16,16,16,16,16,16,16,16,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,16,16,16,16,16,16,16,16,16,16,16,9,16,16,16,16,16,16,14,16,16,16,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
0,15,14,15,16,0,9,11,0,9,8,16,4,8,4,12,7,16,16,16,0,1,5,3,5,7,16,1,0,1,2,0,4,13,16,16,16,16,7,5,0,5,16,16,5,16,16,1,14,14,15,10,6,16,0,0,0,3,11,16,16,16,6,6
12,14,12,16,16,16,16,16,7,16,16,16,16,16,16,16,16,16,16,11,12,16,16,13,15,16,16,16,6,16,16,16,15,3,16,11,7,16,16,11,16,16,7,16,16,16,16,16,4,16,10,16,16,16,8,12,16,16,16,16,16,13,16,7
0,0,0,0,7,4,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0
0,0,10,0,11,3,2,0,5,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,6,0,8,1,0,2,0,0,0,0,16,8,9,9,9,0,0,0,0,0,0,0,0,0,1,0,0,4,7,5,3,1,0,0,0,16,12,0,0,0
0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,5,14,0,0,0,0,0,11,0,6,13,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,0,16,8,16,16,4,0,0,16,16,11,12,16,10,16,0,8,11,13,0,9,3,0,2,3,15,15,16,14,14,5,10,0,0,8,6,14,5,7,0,1,0,14,0,5,8,0,5,10,16,16,13,16,10,4,6,4,16,16,16,7,4,8
16,16,16,16,16,16,16,16,15,11,16,16,16,16,16,16,16,16,16,16,4,16,14,16,15,16,16,16,7,16,15,14,16,16,16,16,16,16,16,16,14,16,16,16,16,16,16,15,16,16,16,16,10,16,16,16,16,16,16,16,16,16,16,16
